,id,sii
1599,6514c337,0.0
1600,6515ef94,0.0
1603,654203ec,0.0
1606,658e66ec,2.0
1607,6595d479,1.0
1609,659fec57,0.0
1610,65af9f2a,0.0
1611,65dc81f5,0.0
1612,65dfe4b9,0.0
1613,65f9369d,0.0
1615,65fe69c0,1.0
1616,66094cfd,0.0
1618,6622b302,0.0
1620,665abfda,1.0
1621,66665e95,2.0
1622,6666aed3,1.0
1623,6672e527,0.0
1625,668a2fea,0.0
1627,6699c999,0.0
1628,66d86d0b,0.0
1630,66ed301e,0.0
1631,66f044c7,1.0
1632,66f619e3,2.0
1633,6708fcd9,0.0
1634,672a32f1,0.0
1635,673a7e2a,0.0
1636,673e7be9,1.0
1637,677038b5,0.0
1638,6774ba64,0.0
1639,678598dd,0.0
1640,6795027a,0.0
1642,679ce4b2,2.0
1644,67b54cdb,0.0
1646,682327c3,0.0
1647,6826f0be,1.0
1648,683464ff,0.0
1649,68572a28,0.0
1650,685cc0f1,2.0
1653,68688509,0.0
1654,687c85e7,0.0
1655,6885737e,1.0
1656,68a59e56,1.0
1657,68be3d5c,0.0
1658,68be5113,0.0
1659,68d49292,0.0
1660,68e514dc,0.0
1661,68e61f96,0.0
1662,68e7140b,0.0
1663,68fa4631,0.0
1664,69074cf3,1.0
1666,69742f6f,2.0
1667,697c41d7,2.0
1668,697d894b,1.0
1669,698b9067,1.0
1672,69b65679,0.0
1674,69ccea20,0.0
1675,69cdf9c3,1.0
1677,69fabb6b,2.0
1678,6a04461f,2.0
1679,6a138911,0.0
1681,6a16089d,0.0
1682,6a2c6073,1.0
1683,6a2fd807,1.0
1684,6a4df6ff,0.0
1685,6a6da46c,1.0
1686,6a7d07fb,0.0
1687,6a837387,0.0
1688,6a83a423,1.0
1690,6a864b11,1.0
1691,6a98537b,0.0
1692,6a9f0db7,0.0
1694,6abd21d4,1.0
1695,6abd2bd4,1.0
1696,6abe8b60,0.0
1697,6ac5763a,2.0
1698,6ac5eaaf,1.0
1699,6ad91972,0.0
1700,6ae1473e,1.0
1702,6b4b8c14,1.0
1703,6b6467f4,2.0
1704,6b773506,1.0
1706,6b9a25e6,0.0
1707,6be0f069,0.0
1708,6be56337,0.0
1710,6becb599,0.0
1712,6c0fe935,0.0
1715,6c2edc91,0.0
1716,6c319d99,0.0
1717,6c4902c8,0.0
1720,6c6cd633,2.0
1721,6c737069,1.0
1724,6d341798,0.0
1726,6d5944a9,0.0
1727,6d5c5afb,0.0
1728,6d707ac3,2.0
1729,6d70e716,2.0
1730,6d7ba819,1.0
1731,6d855495,0.0
1732,6db14d48,1.0
1733,6db453ce,2.0
1734,6dfe4a75,1.0
1735,6e0d4774,1.0
1736,6e0ec0fe,1.0
1738,6e128c6b,0.0
1740,6e1d28b6,0.0
1742,6e5606d5,1.0
1744,6e68bcfd,1.0
1745,6e695d70,2.0
1747,6e6d895f,0.0
1748,6e85a624,2.0
1749,6e89cee5,0.0
1750,6e9beaee,1.0
1752,6ea48a4e,0.0
1754,6ebfdc95,0.0
1755,6ecb430a,1.0
1756,6ed385f6,1.0
1758,6eff29da,1.0
1760,6f49c8d0,0.0
1761,6f5677b7,0.0
1762,6f5a31ea,1.0
1763,6f878799,0.0
1764,6fb28c2a,0.0
1765,6fc6b5c4,0.0
1766,6fc95dfc,0.0
1767,6fcdcb2a,0.0
1771,7015528d,0.0
1773,707c82c4,1.0
1774,7092a6ce,2.0
1775,709457f3,1.0
1777,70de1c63,2.0
1780,710345b6,0.0
1781,7106a387,0.0
1784,7151d8b5,0.0
1785,71850348,0.0
1786,71852781,0.0
1787,7187caec,2.0
1788,718975fe,0.0
1789,7192b2e8,0.0
1792,71c1b1d2,0.0
1793,71cf0f87,0.0
1794,71ee31f8,0.0
1795,71f21593,2.0
1796,71ffd0ba,0.0
1797,7214ad21,1.0
1798,721ea536,0.0
1799,72264d13,1.0
1800,723ee34c,0.0
1801,7250264b,0.0
1803,72565f5c,0.0
1804,7265f1e5,0.0
1805,7290824a,2.0
1806,72a0c969,0.0
1807,72aa1a30,2.0
1808,72afd4ca,0.0
1809,72bbfadf,1.0
1810,72c9c38d,1.0
1811,72cb1703,0.0
1812,72cc9a64,0.0
1816,72fa40ba,2.0
1817,7305af8b,0.0
1819,7308d22c,1.0
1821,732b2327,0.0
1822,7347b54e,0.0
1826,738e7248,1.0
1828,73aa6aab,1.0
1830,73d0e0a0,0.0
1831,73ec551e,0.0
1832,73ffa609,0.0
1836,745e6065,1.0
1838,7494989e,0.0
1839,7498fbde,1.0
1841,74be50af,0.0
1843,74c2bd81,1.0
1845,7514c6f4,2.0
1846,75311a3f,0.0
1847,7533a4a9,0.0
1851,75927c18,1.0
1852,759328e6,2.0
1853,75ad73ee,0.0
1854,75b0446f,0.0
1855,75b53bd4,1.0
1857,75bcc1e0,1.0
1858,75c13e08,1.0
1859,75db1257,1.0
1860,75f26948,3.0
1864,764d8b42,0.0
1865,76781cd8,1.0
1866,7698543b,0.0
1867,76c9bf0e,1.0
1868,76dc0e9f,0.0
1869,76dfa86c,0.0
1871,76f8f621,1.0
1872,76fb4afb,1.0
1873,76ff59f2,0.0
1875,7752d450,2.0
1876,776d33af,1.0
1877,777a3e9d,2.0
1878,77941a98,0.0
1879,77a5b2ad,0.0
1881,77bfe07c,0.0
1883,77e460ce,0.0
1886,7800a084,2.0
1888,781710fe,0.0
1889,782a0589,0.0
1890,782af70b,1.0
1893,7858fd16,0.0
1894,785d0663,0.0
1895,7860b64c,1.0
1896,78667893,2.0
1897,78704d22,1.0
1898,787654dd,0.0
1899,788268a4,0.0
1902,78a34e5d,0.0
1904,78b488ff,0.0
1906,7914b38b,2.0
1907,792d2fa5,3.0
1909,793c2e31,0.0
1910,79483148,1.0
1911,7958e61b,1.0
1912,79629cf4,1.0
1913,7975694f,0.0
1917,79bd36b6,1.0
1918,79de3beb,0.0
1919,79e496f2,2.0
1920,7a0136e0,0.0
1924,7a5fccc9,1.0
1925,7a6d26a2,0.0
1926,7a86fcd2,2.0
1928,7aa3a145,0.0
1933,7ad92034,1.0
1934,7af8eac0,0.0
1935,7b0a4060,0.0
1938,7b516283,0.0
1939,7b543871,1.0
1940,7b78e634,2.0
1942,7b8842c3,2.0
1944,7b9690de,0.0
1945,7bbde46f,2.0
1946,7bdbf66f,2.0
1947,7c02f4ec,2.0
1948,7c194077,1.0
1949,7c1d7ddd,1.0
1951,7c21ad67,0.0
1952,7c29e92d,1.0
1953,7c39c8e5,0.0
1958,7c6ca1d4,1.0
1959,7c6cbfdd,0.0
1960,7c71edac,0.0
1962,7c8f0c95,2.0
1965,7ca548f9,0.0
1966,7cb1e4c7,0.0
1968,7ccdb9f2,0.0
1969,7ce36c38,0.0
1972,7cf3bca6,0.0
1973,7d0a92d5,0.0
1974,7d22cd0a,1.0
1975,7d2f236b,0.0
1976,7d40a714,2.0
1977,7d666f0f,2.0
1978,7d751a6a,0.0
1979,7d878d0d,1.0
1980,7d8f1716,1.0
1981,7d927bdf,0.0
1982,7dae6de9,1.0
1983,7dc65b92,0.0
1984,7dd54e69,2.0
1985,7deeb4fe,0.0
1986,7df487b1,0.0
1988,7e33976b,0.0
1989,7e41db05,1.0
1990,7e46b693,1.0
1991,7e71aa83,0.0
1992,7e87087b,0.0
1994,7ebca7c4,0.0
1995,7ec65d94,0.0
1996,7ecea16d,0.0
1998,7f04b4fc,1.0
1999,7f1063e4,1.0
2000,7f26f78c,1.0
2001,7f2715b4,0.0
2002,7f44236f,3.0
2004,7f5aeb05,0.0
2005,7f950ef2,3.0
2007,7fa51811,2.0
2008,7fa7ccc4,0.0
2009,7fceb836,0.0
2010,7fcf0046,1.0
2011,7fd40f2b,1.0
2012,7fe0a99a,0.0
2014,8017f13e,0.0
2015,8033847f,1.0
2017,8068fafb,0.0
2018,806d877f,1.0
2019,80784c40,0.0
2020,8078b7de,1.0
2021,807d8908,1.0
2023,80a5f1e1,0.0
2024,80a9f2bb,0.0
2026,80b46ffb,1.0
2027,80d8829a,0.0
2028,80ed2bcf,1.0
2029,81095901,0.0
2031,812f6873,0.0
2033,81364a4b,1.0
2034,81394e0e,1.0
2035,813e7f93,0.0
2036,8148c785,3.0
2038,816b0564,0.0
2039,81766b8a,0.0
2041,8189aa29,2.0
2042,819ad5f1,0.0
2043,81a4b826,0.0
2044,81c0b83c,1.0
2046,81d3ab22,0.0
2047,81d607bb,0.0
2049,81eaf4c1,0.0
2050,81f60502,1.0
2051,81feecad,0.0
2052,8226bbd4,1.0
2053,82422684,0.0
2054,8256a969,0.0
2056,828b31ca,0.0
2057,82923551,0.0
2058,82a114c1,2.0
2059,82ec9747,0.0
2060,8310a02f,0.0
2063,8328c8b3,0.0
2064,83379672,1.0
2067,836b4de3,0.0
2068,83711ef5,1.0
2069,8376acc5,0.0
2070,83846d0c,0.0
2071,83912085,0.0
2072,839b507a,0.0
2074,83c33097,0.0
2077,83eda373,0.0
2079,83fb5ee0,0.0
2080,840ff4b7,0.0
2083,844b87f8,0.0
2084,844be9e4,0.0
2086,84875079,0.0
2087,84a16b14,0.0
2088,84b7d89d,1.0
2090,851b425b,0.0
2092,852adec2,0.0
2094,85452335,1.0
2095,854eb237,0.0
2096,85525f8d,0.0
2097,855c6099,1.0
2099,8570ea5f,0.0
2100,8572d442,0.0
2102,857baaa6,0.0
2103,8581b9a1,1.0
2104,858ae6a3,2.0
2105,858be19a,1.0
2107,859cbb27,0.0
2108,85a1082c,0.0
2109,85b027ee,0.0
2110,85ba333f,2.0
2112,85d99199,0.0
2113,85d9c915,0.0
2115,85f23af6,1.0
2117,860f4f9c,2.0
2118,861188f4,2.0
2119,861fd4a0,0.0
2121,86335468,1.0
2123,863e40c7,0.0
2124,863f7033,0.0
2125,866a08b7,1.0
2127,86a8e0d6,1.0
2128,86bd716a,2.0
2129,86e56299,1.0
2131,87050a09,0.0
2132,871b2b19,0.0
2133,874a348f,2.0
2134,87509a7b,0.0
2135,876a929e,2.0
2136,8772f64b,0.0
2139,87a60251,0.0
2140,87af775e,2.0
2141,87b78ee3,2.0
2144,8823b020,1.0
2146,88300a4b,0.0
2147,884c429c,0.0
2148,8875387b,0.0
2149,8877cdee,0.0
2150,888c45f9,1.0
2152,88c640b9,1.0
2153,88cdb5bd,2.0
2154,88e04d93,1.0
2155,891193eb,0.0
2156,891b8cd5,0.0
2157,89261ca6,0.0
2158,893293dd,0.0
2160,895f9725,0.0
2161,89739b1a,0.0
2162,897da2c8,0.0
2163,898096eb,0.0
2164,89a26502,0.0
2165,89bd10b7,2.0
2167,89d475e2,2.0
2168,89d7d2c3,0.0
2169,8a444a98,0.0
2170,8a44ea3a,0.0
2172,8a4d341b,0.0
2173,8a4e5d1a,0.0
2175,8a645723,1.0
2176,8a6b6912,0.0
2177,8a77c3e9,1.0
2178,8a77d185,2.0
2179,8a78a063,0.0
2183,8a9cce44,2.0
2184,8a9e653f,0.0
2185,8abbbc38,0.0
2186,8ad5e251,0.0
2188,8ae6a52f,0.0
2192,8b02eb7e,0.0
2196,8b3c900f,0.0
2197,8b4b9648,1.0
2198,8b6a40f5,0.0
2199,8b802ca8,0.0
2200,8ba98f12,0.0
2201,8bc5199c,1.0
2202,8bf72a9c,1.0
2203,8c0ca955,0.0
2204,8c122779,0.0
2206,8c1f9196,1.0
2208,8c5a5a21,0.0
2209,8c6c52a2,0.0
2211,8c97411a,0.0
2212,8c9c253d,0.0
2213,8ca025c3,0.0
2216,8cab7bc4,0.0
2218,8cb19d64,1.0
2220,8cfcac79,2.0
2221,8d010562,0.0
2222,8d055cca,0.0
2224,8d11c14a,1.0
2229,8d8b8553,2.0
2230,8db09bb4,1.0
2231,8ddb6b8d,0.0
2234,8e24b103,0.0
2235,8e380413,1.0
2236,8e59a69a,1.0
2238,8e749c85,1.0
2239,8e770d51,0.0
2240,8e80deb7,0.0
2241,8e93a873,1.0
2246,8ec2cc63,0.0
2250,8ef72e3e,0.0
2251,8f015125,0.0
2254,8f112082,1.0
2255,8f13c52a,1.0
2257,8f1e1df6,0.0
2258,8f21c613,1.0
2259,8f2d131f,1.0
2260,8f39a0e7,1.0
2263,8f68479b,3.0
2264,8f753551,0.0
2265,8f9c03c6,0.0
2272,90161e10,1.0
2273,9027c805,0.0
2275,9052579b,0.0
2276,9061cc9c,0.0
2277,90778278,0.0
2278,908b1207,2.0
2281,90a37530,0.0
2283,90fee6b1,0.0
2284,9105b812,1.0
2285,91098060,0.0
2287,911d1406,0.0
2289,912a91b0,0.0
2290,9130a22e,0.0
2291,91386987,1.0
2292,913bea9f,1.0
2295,91656d27,1.0
2296,916f7069,0.0
2297,9173f25b,2.0
2299,917990b2,0.0
2300,9181b136,0.0
2301,91930eec,0.0
2302,91942b42,2.0
2303,91a5d06e,0.0
2306,91e23cc5,2.0
2308,91e86c47,0.0
2310,91fdc1e0,0.0
2311,92031591,0.0
2312,921146d1,0.0
2313,92293b06,0.0
2314,92622443,1.0
2315,926a64d8,1.0
2316,926b3a76,3.0
2317,926bd07e,0.0
2318,9271574b,0.0
2321,92b18571,0.0
2322,92bb8516,0.0
2323,92bcf0e7,0.0
2326,930c567c,1.0
2327,93188a17,0.0
2328,932b5928,1.0
2329,93363059,1.0
2330,933da99b,0.0
2331,93507a1b,3.0
2332,93559639,0.0
2334,93904b23,1.0
2336,93c06d4c,0.0
2337,93c72a97,0.0
2338,93c93585,0.0
2339,93cdae1c,0.0
2340,93f8b501,0.0
2341,93fd93c4,1.0
2342,93fda84a,0.0
2343,9402b885,0.0
2344,9405bad1,0.0
2347,9416d70e,1.0
2349,945d802a,1.0
2351,948a7025,0.0
2352,948e1435,1.0
2353,94902bc9,1.0
2354,9498cc26,1.0
2355,949f94e5,0.0
2356,94a1053b,1.0
2359,9508b72f,0.0
2362,9521093f,0.0
2364,9540fa8e,0.0
2365,95488452,0.0
2366,954a4c2e,1.0
2367,9568e659,2.0
2368,9570bfb7,0.0
2370,957dcb7f,1.0
2374,95cc96cc,0.0
2375,95d57ff9,0.0
2377,95e04c4b,0.0
2379,96262441,0.0
2382,9646a500,0.0
2383,96595f1d,0.0
2384,966161e7,0.0
2385,966fffd0,2.0
2387,9682cd0d,0.0
2391,96d6034f,0.0
2392,96de5f57,2.0
2393,96f13763,0.0
2397,978218e6,0.0
2398,979a5c76,1.0
2400,97bb0cc0,2.0
2401,97d0593e,0.0
2403,981568fa,0.0
2404,983bcb5b,0.0
2405,98413061,0.0
2408,9853fb61,0.0
2410,98a4be3f,0.0
2411,98a81a90,1.0
2413,98ed2153,2.0
2415,99205f42,1.0
2416,99328d2e,0.0
2417,994ee014,0.0
2420,99752704,1.0
2421,9977fb0f,0.0
2423,998115f3,1.0
2424,998cfa64,0.0
2425,99a1711f,1.0
2426,99a8a9e7,0.0
2427,99b15811,0.0
2428,99ec8c4a,0.0
2429,99f0cc53,0.0
2430,99f3be05,1.0
2431,99fe5b44,0.0
2432,9a2082cf,0.0
2434,9a50d2d8,0.0
2436,9a5aed6c,0.0
2437,9a76906d,0.0
2438,9a7e4c38,0.0
2439,9aa1a2ae,1.0
2440,9aa36639,0.0
2441,9aab3e36,0.0
2442,9ab4909f,1.0
2445,9af5548f,0.0
2447,9b328d6c,2.0
2449,9b5f13ec,2.0
2451,9b96b0e4,0.0
2453,9bc60f80,1.0
2454,9bd745aa,0.0
2455,9bdd6964,1.0
2456,9bf7051d,2.0
2459,9c12f80d,0.0
2461,9c1ea003,1.0
2462,9c23dba9,1.0
2463,9c2df71f,0.0
2464,9c589c9d,0.0
2465,9c7a1561,0.0
2466,9c9cd7ef,1.0
2467,9cb303cb,0.0
2468,9cb32129,0.0
2469,9cba0d0e,1.0
2471,9ccbc70b,0.0
2473,9ce139d3,0.0
2474,9cee3c19,1.0
2475,9cf04c41,1.0
2476,9d0670dd,0.0
2477,9d1b2d2c,0.0
2478,9d29b706,2.0
2479,9d39f0da,2.0
2480,9d5826bb,1.0
2482,9d65adbf,1.0
2483,9d6b1410,0.0
2488,9dbdbebf,0.0
2489,9dc74359,0.0
2490,9ddb06db,2.0
2491,9ddfb9e6,1.0
2492,9de6a614,0.0
2494,9e027e04,0.0
2495,9e052412,0.0
2496,9e171735,0.0
2497,9e29b5d2,0.0
2498,9e4385f7,0.0
2500,9e7860ef,0.0
2503,9e964060,2.0
2504,9eb283e4,3.0
2505,9ebb73c7,0.0
2512,9f3ca269,1.0
2513,9f5f15ef,1.0
2514,9f6b9158,2.0
2516,9f70688f,0.0
2517,9f9be55c,2.0
2518,9fa5cdfd,0.0
2519,9fa68512,0.0
2520,9fb96ae3,2.0
2521,9fbc09a6,0.0
2522,9fbf31f9,0.0
2523,9fbfa81b,0.0
2525,9fec142f,1.0
2526,9ff73d95,0.0
2527,a00c3ab0,3.0
2528,a00c85e7,1.0
2530,a0182b17,0.0
2532,a0277c1c,0.0
2533,a032d7bb,0.0
2535,a0482f47,0.0
2536,a0497d5d,1.0
2537,a0510686,1.0
2538,a0522c83,2.0
2539,a07ec6fb,1.0
2540,a0811cc1,0.0
2541,a08ebf6e,3.0
2543,a0dffdeb,1.0
2545,a148b46f,0.0
2546,a17f6cfd,0.0
2547,a1814875,2.0
2548,a1942b0b,0.0
2549,a196148e,1.0
2550,a1ab89aa,0.0
2552,a1df952c,1.0
2554,a1fe4f51,0.0
2555,a213c519,0.0
2556,a217e790,0.0
2557,a21ad8c0,1.0
2558,a221c60c,1.0
2559,a2240f50,2.0
2560,a263a68c,0.0
2561,a26c3e8f,1.0
2565,a28c7891,0.0
2566,a297d1b9,0.0
2567,a2994e55,2.0
2568,a2a8f352,0.0
2570,a302a015,1.0
2571,a30e6178,0.0
2572,a317c78a,0.0
2574,a3391798,0.0
2575,a3413f0a,0.0
2577,a363ec1b,1.0
2579,a3858c6a,0.0
2580,a38699a5,1.0
2582,a3abe528,2.0
2583,a3b146ca,0.0
2585,a3bd8858,1.0
2587,a3e53e34,1.0
2588,a3ec2999,1.0
2589,a402c6c8,0.0
2590,a40c8316,2.0
2592,a4481101,0.0
2593,a45230f4,0.0
2594,a4530b41,0.0
2595,a457a4ab,0.0
2599,a49eda7f,0.0
2600,a4be0322,1.0
2602,a4c15213,0.0
2603,a4e0447e,0.0
2604,a4f13c0d,0.0
2605,a5024ef9,2.0
2606,a5078c62,0.0
2607,a5099438,0.0
2608,a5356446,1.0
2610,a54d22e7,0.0
2611,a55b715d,1.0
2613,a5710c0a,0.0
2614,a5974a7d,0.0
2615,a59b2411,0.0
2616,a5a737f3,0.0
2617,a5c87de6,0.0
2618,a5dbb00a,1.0
2620,a60b8575,2.0
2621,a614af1b,0.0
2623,a62edc1c,1.0
2624,a65b2226,0.0
2625,a6969e1a,1.0
2626,a69f89e2,0.0
2627,a6e72e9d,0.0
2628,a6fbb2e7,0.0
2629,a70bb2c5,0.0
2630,a70e9a7c,0.0
2631,a722f648,1.0
2634,a7639eb5,2.0
2636,a774c63b,0.0
2639,a78766db,0.0
2643,a7b9546a,0.0
2644,a7d2852d,1.0
2646,a808ad0a,0.0
2647,a814e825,0.0
2649,a84922d2,0.0
2650,a84ae7e0,1.0
2651,a8722cde,1.0
2652,a886c07b,2.0
2653,a88cd304,1.0
2654,a8926a86,2.0
2655,a89284b2,0.0
2656,a8b0428d,1.0
2657,a8c1aab5,0.0
2659,a8d90be8,0.0
2660,a8d9de72,2.0
2661,a8dc2e05,0.0
2662,a922ef3f,2.0
2663,a952659d,2.0
2664,a9595acd,0.0
2665,a95b4487,0.0
2668,a9717f92,0.0
2669,a971b3b1,0.0
2671,a9aa2336,0.0
2672,a9b84b96,0.0
2673,a9c3b925,0.0
2674,a9c53cdb,1.0
2675,a9c5f872,0.0
2677,a9e5794a,0.0
2682,aa1700c7,0.0
2683,aa295760,0.0
2684,aa61d9da,0.0
2685,aa776ef6,0.0
2687,aacb0b33,0.0
2688,aae9800e,0.0
2689,aaefeff0,3.0
2690,ab16a20d,0.0
2691,ab1dc378,3.0
2692,ab2ad965,0.0
2693,ab36aa48,2.0
2694,ab4b6c15,1.0
2696,ab4fe82b,2.0
2697,ab54c39e,1.0
2698,ab5889ef,0.0
2699,ab6e1b81,0.0
2700,ab71f143,0.0
2701,ab8245da,2.0
2702,ab987c75,0.0
2703,abac67cc,0.0
2704,abaf745c,0.0
2705,abb3b071,0.0
2707,abd1b232,2.0
2709,ac1ad4a7,0.0
2710,ac29ec80,0.0
2711,ac31e154,0.0
2712,ac3ba541,0.0
2713,ac5fad3b,0.0
2714,ac66c144,0.0
2715,ac675a81,1.0
2716,ac67c949,0.0
2719,ac967bb9,2.0
2721,acb75c15,0.0
2723,acde8e47,1.0
2724,aceefa4f,1.0
2726,ad0bbf35,0.0
2727,ad1dfc9a,0.0
2728,ad319a21,1.0
2729,ad380962,0.0
2730,ad536dea,1.0
2731,ad8189bd,3.0
2732,ad8945e3,1.0
2733,ad9f821d,0.0
2735,adaf7461,1.0
2737,adba23f0,1.0
2738,adbd6839,0.0
2739,adc2d620,0.0
2740,adc71322,0.0
2741,ade50eba,1.0
2742,adf444ff,1.0
2743,adfef47a,0.0
2748,ae4fdae6,2.0
2750,ae6e4380,0.0
2751,ae712150,0.0
2753,aea63a78,0.0
2754,aea92843,0.0
2755,aecc7e74,2.0
2756,aed29ee7,2.0
2757,af1c2775,2.0
2758,af485add,2.0
2759,af4f064e,0.0
2761,afa6cc9b,1.0
2762,afa92c37,1.0
2763,afae8244,1.0
2766,aff48273,1.0
2767,b01cb004,0.0
2770,b074f33b,0.0
2772,b08423c5,1.0
2773,b08f0ca4,1.0
2774,b092b360,0.0
2775,b0ab15a7,0.0
2776,b0b57cb7,1.0
2777,b0e96997,1.0
2779,b120a337,0.0
2780,b13e0cd0,0.0
2783,b1883100,0.0
2784,b1a00510,1.0
2785,b1bc2fe4,0.0
2786,b1de4423,0.0
2787,b1f064ac,0.0
2788,b21f7b12,1.0
2789,b2290813,0.0
2790,b2382d94,0.0
2791,b23b9220,0.0
2792,b2594910,0.0
2793,b25abc27,2.0
2795,b285eac6,2.0
2796,b2987a65,0.0
2797,b2a73566,0.0
2798,b2b56219,1.0
2799,b2b792a7,0.0
2800,b308c03e,1.0
2801,b318f1d9,0.0
2802,b31dd1bb,0.0
2805,b347b9cc,0.0
2807,b37281d5,2.0
2808,b39504a7,2.0
2809,b397a73e,1.0
2812,b3b200af,0.0
2814,b3d74a58,0.0
2816,b3dade53,2.0
2818,b3e10f59,0.0
2819,b3e14267,0.0
2820,b3f5c066,0.0
2821,b4002374,1.0
2822,b412866b,1.0
2823,b41cee02,0.0
2824,b447e66d,1.0
2825,b449ac61,2.0
2826,b452f767,0.0
2827,b463e777,1.0
2828,b4885e6f,3.0
2829,b494401a,0.0
2830,b4bd49a0,1.0
2833,b4cfd8d7,0.0
2835,b4e69f09,0.0
2837,b516ca6f,0.0
2839,b53a8f23,2.0
2840,b55f7943,1.0
2841,b57e33a6,1.0
2842,b5a0707a,2.0
2843,b5b2d51c,0.0
2844,b5c2bc50,0.0
2845,b62a320b,1.0
2846,b64856e9,1.0
2848,b69bf1f7,0.0
2850,b6af12af,0.0
2851,b6caa7fb,0.0
2852,b6e9a65f,0.0
2853,b70db5d6,0.0
2854,b712b69b,2.0
2855,b746cbe3,0.0
2856,b78d5d2e,0.0
2858,b7a61f8d,0.0
2859,b7ac57d5,1.0
2860,b7c3834f,3.0
2861,b7c410a9,0.0
2865,b7eb466c,0.0
2866,b7ec062d,1.0
2867,b802aec3,1.0
2869,b816d8d5,0.0
2870,b823508b,1.0
2871,b84754a9,0.0
2872,b89537ae,0.0
2873,b89b8154,0.0
2874,b8b48fbf,0.0
2875,b8bf20f9,0.0
2876,b8df3d7c,0.0
2879,b92be605,0.0
2880,b9318815,1.0
2882,b93e1e41,0.0
2884,b94ec4a1,0.0
2885,b95aad8d,2.0
2886,b95da85d,2.0
2888,b96e3324,0.0
2893,b9b22bff,0.0
2894,b9c085ab,0.0
2895,b9cf3f7c,1.0
2897,b9d3616c,2.0
2898,b9dcf632,0.0
2899,b9e20ba6,0.0
2900,b9e90f7f,2.0
2901,b9eeb8fa,0.0
2902,ba09d63f,0.0
2903,ba158a9c,0.0
2905,ba29cfb3,0.0
2907,ba42462b,0.0
2908,ba4294b3,0.0
2909,ba73bc7c,1.0
2916,bafc4389,1.0
2918,bb0d7d92,2.0
2920,bb4821ee,1.0
2922,bb808a71,0.0
2923,bba6ff20,0.0
2926,bbbd61c9,0.0
2927,bbd71a7c,2.0
2928,bbe5bedd,0.0
2930,bc06600f,1.0
2931,bc0c0f03,0.0
2932,bc1ec029,0.0
2934,bc437705,0.0
2935,bc4eaf77,3.0
2936,bc66f41d,0.0
2937,bc6bd8b2,0.0
2938,bc790ce0,0.0
2939,bc817a4c,0.0
2940,bc95339a,0.0
2941,bccebc5a,0.0
2942,bce32ada,1.0
2944,bd124dbc,1.0
2945,bd480331,0.0
2946,bd4ccd4c,1.0
2947,bd713fb8,0.0
2948,bd8397cb,0.0
2949,bd932d04,2.0
2951,bdbd1afd,0.0
2952,bdbdc4b5,0.0
2953,bdbff28b,0.0
2955,bdcc7d10,0.0
2956,bdcddd09,1.0
2957,be1c3b0e,0.0
2958,be210bc7,2.0
2959,be26335a,1.0
2966,be9ba5f7,0.0
2967,be9e9a8e,0.0
2968,bea525dc,0.0
2969,beafa6f9,2.0
2970,bebff291,0.0
2971,bedeb6f3,0.0
2972,bee4eab0,1.0
2973,bee51adb,0.0
2975,bef259fd,1.0
2976,bef89ce4,0.0
2978,bf0942bc,0.0
2979,bf18965c,0.0
2980,bf280e13,1.0
2981,bf31e0a7,0.0
2984,bfade1ba,0.0
2985,bfb421f9,2.0
2986,bfb52472,1.0
2988,c00c663c,1.0
2989,c03c0758,1.0
2991,c0442863,2.0
2993,c0869eb0,0.0
2994,c087b48a,1.0
2996,c09d41cd,0.0
2998,c0a7d046,0.0
2999,c0adc389,2.0
3000,c0c168fa,0.0
3001,c0d5b3f3,0.0
3004,c0f2a046,0.0
3006,c1200b71,0.0
3007,c1373df0,1.0
3008,c192715a,0.0
3009,c1add876,1.0
3011,c1ed20ef,1.0
3015,c24c877a,0.0
3016,c274a243,0.0
3018,c294b507,1.0
3020,c2adf42c,1.0
3021,c2b40d6f,0.0
3023,c2bac6ad,2.0
3024,c2bac92a,0.0
3027,c2e15338,2.0
3028,c2ea6e54,0.0
3029,c3061b23,0.0
3030,c308b134,3.0
3031,c30f5122,2.0
3032,c31a5825,2.0
3034,c35218d4,0.0
3035,c3760eb9,0.0
3036,c37ef416,0.0
3037,c38585c5,1.0
3038,c38a5c9b,2.0
3040,c391e9c0,1.0
3041,c3a3f61e,0.0
3042,c3a86e3e,1.0
3043,c3adae87,2.0
3044,c3b87e5c,0.0
3045,c3d46daf,2.0
3046,c3dde859,0.0
3049,c409bc9d,0.0
3050,c40bb352,1.0
3051,c41274a7,0.0
3052,c418e47a,1.0
3053,c42b7972,0.0
3057,c43b985c,0.0
3058,c446e1c5,2.0
3059,c45068a1,1.0
3061,c459095b,2.0
3063,c4a681dc,1.0
3064,c4aa8d47,0.0
3065,c4c2076b,0.0
3066,c4c86e6f,1.0
3071,c51c1139,0.0
3072,c5462e87,1.0
3073,c55187b4,0.0
3074,c55cc646,3.0
3077,c5c891c1,0.0
3078,c5cfaeae,2.0
3080,c5e91ebc,0.0
3081,c5f3d60c,0.0
3083,c6287031,1.0
3084,c6313b18,0.0
3085,c63f1965,0.0
3086,c6575d38,2.0
3088,c66daa08,2.0
3089,c678730b,0.0
3090,c68c9809,1.0
3091,c69ffa09,0.0
3092,c6a92a65,0.0
3093,c6b7811e,2.0
3094,c6cb894a,0.0
3095,c6cc7467,0.0
3096,c6d4b453,1.0
3097,c6da0d4b,0.0
3098,c6ead822,1.0
3099,c6fd800e,0.0
